energy,mag_order,spin,dos
4.027285130959999,nonmagnetic,up,0.11648627834209821
4.081707903,nonmagnetic,up,0.11694706269871953
4.1361306750399995,nonmagnetic,up,0.11448009427782907
4.19055344708,nonmagnetic,up,0.11339547885330394
4.24497621912,nonmagnetic,up,0.10554796726962166
4.2993989911599995,nonmagnetic,up,0.11086470952941191
4.3538217632,nonmagnetic,up,0.10882308052311405
4.40824453524,nonmagnetic,up,0.10863167781410937
4.46266730728,nonmagnetic,up,0.1025776806057746
4.51709007932,nonmagnetic,up,0.1062994001802779
4.5715128513600005,nonmagnetic,up,0.10317315574945492
4.6259356234,nonmagnetic,up,0.09825339690653509
4.68035839544,nonmagnetic,up,0.09823212992661813
4.7347811674799996,nonmagnetic,up,0.09893393993313393
4.789203939519999,nonmagnetic,up,0.09767918874277173
4.84362671156,nonmagnetic,up,0.0917031704362996
4.8980494835999995,nonmagnetic,up,0.09357466371350974
4.95247225564,nonmagnetic,up,0.09231991255989687
5.00689502768,nonmagnetic,up,0.09091629258361461
5.061317799719999,nonmagnetic,up,0.08708823818302512
5.11574057176,nonmagnetic,up,0.08830754439460928
5.1701633438,nonmagnetic,up,0.08558537236171258
5.22458611584,nonmagnetic,up,0.08262926365997729
5.27900888788,nonmagnetic,up,0.08121855470263915
5.3334316599200005,nonmagnetic,up,0.08283484436784305
5.38785443196,nonmagnetic,up,0.08106968595346839
5.442277204,nonmagnetic,up,0.07507240066707929
5.49669997604,nonmagnetic,up,0.07583801153984732
5.551122748079999,nonmagnetic,up,0.07443439160031438
5.60554552012,nonmagnetic,up,0.07507240066707929
5.659968292159999,nonmagnetic,up,0.06735249092614945
5.7143910642,nonmagnetic,up,0.06969185750428747
5.76881383624,nonmagnetic,up,0.06859306411765055
5.823236608279999,nonmagnetic,up,0.06712564323836674
5.87765938032,nonmagnetic,up,0.06172383309565795
5.93208215236,nonmagnetic,up,0.06365203829481376
5.9865049244,nonmagnetic,up,0.06207828258944379
6.04092769644,nonmagnetic,up,0.06003665358314592
6.0953504684799995,nonmagnetic,up,0.0550176488584465
6.14977324052,nonmagnetic,up,0.05593212855388393
6.20419601256,nonmagnetic,up,0.055294119487119014
6.2586187846,nonmagnetic,up,0.05386923253091979
6.31304155664,nonmagnetic,up,0.04944570298665
6.367464328680001,nonmagnetic,up,0.04776561245519386
6.421887100719999,nonmagnetic,up,0.04862338019193629
6.47630987276,nonmagnetic,up,0.047070891466483265
6.5307326448,nonmagnetic,up,0.04134298779096149
6.585155416839999,nonmagnetic,up,0.038280544263140044
6.63957818888,nonmagnetic,up,0.0379686286924388
6.6940009609199995,nonmagnetic,up,0.036309805122524956
6.74842373296,nonmagnetic,up,0.03192172051293402
6.802846505,nonmagnetic,up,0.03119864356325059
6.8572692770399994,nonmagnetic,up,0.03139713527536074
6.91169204908,nonmagnetic,up,0.029660332803584256
6.96611482112,nonmagnetic,up,0.027292610253448608
7.02053759316,nonmagnetic,up,0.026371041595329957
7.0749603652,nonmagnetic,up,0.02712956349071704
7.12938313724,nonmagnetic,up,0.026215083821004133
7.18380590928,nonmagnetic,up,0.025619608688348616
7.23822868132,nonmagnetic,up,0.02662624522203592
7.29265145336,nonmagnetic,up,0.02862534031259904
7.3470742254,nonmagnetic,up,0.031269533462007754
7.401496997440001,nonmagnetic,up,0.05575490380699101
7.45591976948,nonmagnetic,up,0.11260860100061894
7.51034254152,nonmagnetic,up,0.18197436497209343
7.564765313560001,nonmagnetic,up,0.23972836386229768
7.6191880856,nonmagnetic,up,0.2733514419123293
7.673610857639999,nonmagnetic,up,0.29707829035457567
7.728033629679999,nonmagnetic,up,0.29751780773128
7.782456401719999,nonmagnetic,up,0.28892595221799733
7.836879173759999,nonmagnetic,up,0.27309623826357377
7.8913019457999996,nonmagnetic,up,0.26147029522019183
7.945724717839999,nonmagnetic,up,0.25173002341613177
8.00014748988,nonmagnetic,up,0.240649932538791
8.054570261919999,nonmagnetic,up,0.2386579264366336
8.10899303396,nonmagnetic,up,0.2286128280796775
8.163415806,nonmagnetic,up,0.22318975095705176
8.21783857804,nonmagnetic,up,0.21466878536457587
8.272261350079999,nonmagnetic,up,0.21277602514419808
8.32668412212,nonmagnetic,up,0.2082107157583148
8.38110689416,nonmagnetic,up,0.2041983476297765
8.435529666199999,nonmagnetic,up,0.1962657681631757
8.48995243824,nonmagnetic,up,0.19320332463535422
8.54437521028,nonmagnetic,up,0.1901763260495615
8.598797982319999,nonmagnetic,up,0.18734781915382934
8.65322075436,nonmagnetic,up,0.1816553604570856
8.7076435264,nonmagnetic,up,0.17848658206642867
8.76206629844,nonmagnetic,up,0.17480739641500997
8.81648907048,nonmagnetic,up,0.17424027723230248
8.87091184252,nonmagnetic,up,0.1695828110191941
8.92533461456,nonmagnetic,up,0.16792398743090559
8.9797573866,nonmagnetic,up,0.16606667215255652
9.03418015864,nonmagnetic,up,0.16297587266376226
9.08860293068,nonmagnetic,up,0.16187707924037603
9.143025702720001,nonmagnetic,up,0.1584814531986857
9.19744847476,nonmagnetic,up,0.1569998543572901
9.2518712468,nonmagnetic,up,0.15669502780439407
9.306294018840001,nonmagnetic,up,0.15904857238139317
9.36071679088,nonmagnetic,up,0.1670520417320514
9.415139562919999,nonmagnetic,up,0.1761684824314583
9.469562334959999,nonmagnetic,up,0.18573152952537478
9.523985107,nonmagnetic,up,0.19457149963285847
9.578407879039998,nonmagnetic,up,0.19817625089131716
9.632830651079999,nonmagnetic,up,0.2046555874407459
9.68725342312,nonmagnetic,up,0.2044854517116582
9.741676195159998,nonmagnetic,up,0.20743801590449087
9.796098967199999,nonmagnetic,up,0.20780664336038845
9.85052173924,nonmagnetic,up,0.2052971410164134
9.90494451128,nonmagnetic,up,0.20810438093222863
9.959367283319999,nonmagnetic,up,0.20165340034377272
10.01379005536,nonmagnetic,up,0.2052475180755236
10.0682128274,nonmagnetic,up,0.20156833246085418
10.122635599439999,nonmagnetic,up,0.203170444127197
10.17705837148,nonmagnetic,up,0.20113590406520573
10.23148114352,nonmagnetic,up,0.1998598859316759
10.28590391556,nonmagnetic,up,0.19970392816469995
10.3403266876,nonmagnetic,up,0.19825068528427722
10.39474945964,nonmagnetic,up,0.19880362646812358
10.44917223168,nonmagnetic,up,0.19603892051214233
10.50359500372,nonmagnetic,up,0.19662021765696153
10.55801777576,nonmagnetic,up,0.1949259491266443
10.6124405478,nonmagnetic,up,0.19520241971856753
10.666863319840001,nonmagnetic,up,0.1942028721769609
10.72128609188,nonmagnetic,up,0.19593967463036271
10.77570886392,nonmagnetic,up,0.19375626581920063
10.83013163596,nonmagnetic,up,0.19693922220871865
10.884554408,nonmagnetic,up,0.19221795505585937
10.93897718004,nonmagnetic,up,0.19537964446546044
10.99339995208,nonmagnetic,up,0.19235973486072358
11.04782272412,nonmagnetic,up,0.1947274573998344
11.102245496159998,nonmagnetic,up,0.19256531556858933
11.156668268199999,nonmagnetic,up,0.19248024768567082
11.21109104024,nonmagnetic,up,0.19260784949167392
11.265513812279998,nonmagnetic,up,0.1911120726881666
11.319936584319999,nonmagnetic,up,0.19302609988846134
11.37435935636,nonmagnetic,up,0.18961629584790993
11.4287821284,nonmagnetic,up,0.19218251011383064
11.483204900439999,nonmagnetic,up,0.18920513446892773
11.53762767248,nonmagnetic,up,0.19009834714769888
11.59205044452,nonmagnetic,up,0.18745415401666485
11.646473216559999,nonmagnetic,up,0.18709261554182313
11.7008959886,nonmagnetic,up,0.18851750246127302
11.75531876064,nonmagnetic,up,0.18860257034419156
11.80974153268,nonmagnetic,up,0.18697210271687587
11.86416430472,nonmagnetic,up,0.18648296243603102
11.91858707676,nonmagnetic,up,0.1887514391301116
11.9730098488,nonmagnetic,up,0.18794329429750967
12.027432620839999,nonmagnetic,up,0.18473198198376814
12.08185539288,nonmagnetic,up,0.18460438014101568
12.13627816492,nonmagnetic,up,0.18290302262964261
12.190700936959999,nonmagnetic,up,0.1888152400331132
12.245123709,nonmagnetic,up,0.1881134300265974
12.29954648104,nonmagnetic,up,0.1857173515265137
12.35396925308,nonmagnetic,up,0.1811024192732392
12.40839202512,nonmagnetic,up,0.18301644647353396
12.46281479716,nonmagnetic,up,0.18421448570520116
12.5172375692,nonmagnetic,up,0.18523530022672471
12.57166034124,nonmagnetic,up,0.18261946305666352
12.62608311328,nonmagnetic,up,0.180960639468375
12.68050588532,nonmagnetic,up,0.18038643130461166
12.734928657360001,nonmagnetic,up,0.18108824127437814
12.789351429399998,nonmagnetic,up,0.18412941785903195
12.843774201439999,nonmagnetic,up,0.18079050370253796
12.89819697348,nonmagnetic,up,0.18098190644829196
12.95261974552,nonmagnetic,up,0.17847949308537284
13.007042517559999,nonmagnetic,up,0.18054238907158762
13.0614652896,nonmagnetic,up,0.1768206694970843
13.11588806164,nonmagnetic,up,0.18089683856537345
13.170310833679999,nonmagnetic,up,0.17993273596579554
13.22473360572,nonmagnetic,up,0.17918839203619516
13.27915637776,nonmagnetic,up,0.17674269059522166
13.333579149799998,nonmagnetic,up,0.17709005110795165
13.388001921839999,nonmagnetic,up,0.17819593347564439
13.44242469388,nonmagnetic,up,0.1794294176860896
13.49684746592,nonmagnetic,up,0.17596290172359255
13.551270237959999,nonmagnetic,up,0.17492790923995719
13.60569301,nonmagnetic,up,0.17348884435839554
13.66011578204,nonmagnetic,up,0.17753665746571184
13.714538554079999,nonmagnetic,up,0.17812504359158696
13.76896132612,nonmagnetic,up,0.1759912576845654
13.82338409816,nonmagnetic,up,0.1734108654565329
13.8778068702,nonmagnetic,up,0.1734108654565329
13.93222964224,nonmagnetic,up,0.17191508865302554
13.98665241428,nonmagnetic,up,0.1746159937060053
14.04107518632,nonmagnetic,up,0.17310603890363685
14.09549795836,nonmagnetic,up,0.1747081505699797
14.1499207304,nonmagnetic,up,0.17192217763408146
14.20434350244,nonmagnetic,up,0.17007195133678824
14.25876627448,nonmagnetic,up,0.17090136311255782
14.31318904652,nonmagnetic,up,0.1709651640155594
14.36761181856,nonmagnetic,up,0.17474359551200838
14.422034590600001,nonmagnetic,up,0.17095807503450353
14.47645736264,nonmagnetic,up,0.1694906541552197
14.53088013468,nonmagnetic,up,0.1670520417320514
14.58530290672,nonmagnetic,up,0.16952609909724842
14.63972567876,nonmagnetic,up,0.16939849729124531
14.6941484508,nonmagnetic,up,0.17053273565666024
14.74857122284,nonmagnetic,up,0.1700365063580102
14.802993994880001,nonmagnetic,up,0.1686328864184773
14.85741676692,nonmagnetic,up,0.1650316796689212
14.91183953896,nonmagnetic,up,0.16571222265877067
14.966262311000001,nonmagnetic,up,0.16744193613111666
15.02068508304,nonmagnetic,up,0.16808703421568677
15.07510785508,nonmagnetic,up,0.16685355000524152
15.129530627120001,nonmagnetic,up,0.16357134777069324
15.183953399160002,nonmagnetic,up,0.1674986480530623
15.2383761712,nonmagnetic,up,0.16328778819771417
15.292798943240001,nonmagnetic,up,0.16535777320173417
15.347221715279998,nonmagnetic,up,0.16350754686769167
15.401644487319999,nonmagnetic,up,0.16568386669779783
15.456067259359997,nonmagnetic,up,0.16521599339687
15.510490031399998,nonmagnetic,up,0.16466305221302358
15.564912803439999,nonmagnetic,up,0.17039095585179603
15.619335575479997,nonmagnetic,up,0.1752043798318804
15.673758347519998,nonmagnetic,up,0.1778627509617755
15.728181119559999,nonmagnetic,up,0.18217285669890332
15.782603891599999,nonmagnetic,up,0.18298100153150526
15.837026663639998,nonmagnetic,up,0.1814285127693029
15.891449435679998,nonmagnetic,up,0.18247768325179933
15.945872207719999,nonmagnetic,up,0.1850580754798318
16.00029497976,nonmagnetic,up,0.1890137317231737
16.0547177518,nonmagnetic,up,0.18897828678114503
16.109140523839997,nonmagnetic,up,0.19295521000440388
16.16356329588,nonmagnetic,up,0.19336637138338608
16.21798606792,nonmagnetic,up,0.19179261567801612
16.272408839959997,nonmagnetic,up,0.19121840751425276
16.326831612,nonmagnetic,up,0.19742836248956347
16.38125438404,nonmagnetic,up,0.20153997649988137
16.43567715608,nonmagnetic,up,0.20216380756778524
16.49009992812,nonmagnetic,up,0.20339020279717454
16.544522700159998,nonmagnetic,up,0.20213545160681237
16.5989454722,nonmagnetic,up,0.20645973534280118
16.65336824424,nonmagnetic,up,0.20758688469041095
16.707791016279998,nonmagnetic,up,0.20966395867548684
16.76221378832,nonmagnetic,up,0.20988371734546435
16.81663656036,nonmagnetic,up,0.21269804624233546
16.871059332399998,nonmagnetic,up,0.21544148525514908
16.92548210444,nonmagnetic,up,0.21839759395688438
16.97990487648,nonmagnetic,up,0.21914193784973546
17.034327648519998,nonmagnetic,up,0.2228423904810711
17.08875042056,nonmagnetic,up,0.22020528629434363
17.1431731926,nonmagnetic,up,0.22435943426449542
17.197595964639998,nonmagnetic,up,0.2277834162671586
17.25201873668,nonmagnetic,up,0.22632308440567997
17.30644150872,nonmagnetic,up,0.22886803169168374
17.36086428076,nonmagnetic,up,0.23054812225988922
17.4152870528,nonmagnetic,up,0.2352410334150263
17.46970982484,nonmagnetic,up,0.2329796457020016
17.52413259688,nonmagnetic,up,0.23619095801574314
17.57855536892,nonmagnetic,up,0.23783560364191988
17.63297814096,nonmagnetic,up,0.2341564179905012
17.687400913,nonmagnetic,up,0.23933138044542726
17.74182368504,nonmagnetic,up,0.2445134319181585
17.79624645708,nonmagnetic,up,0.24944736872319012
17.85066922912,nonmagnetic,up,0.2465267049634835
17.90509200116,nonmagnetic,up,0.2504185603038239
17.9595147732,nonmagnetic,up,0.25135430694242894
18.01393754524,nonmagnetic,up,0.2480650157268248
18.06836031728,nonmagnetic,up,0.25129759502048327
18.12278308932,nonmagnetic,up,0.26067632838645094
18.17720586136,nonmagnetic,up,0.26310076284750744
18.2316286334,nonmagnetic,up,0.2546365091769773
18.286051405440002,nonmagnetic,up,0.25144646380640334
18.34047417748,nonmagnetic,up,0.2465479719434005
18.39489694952,nonmagnetic,up,0.24515144098492342
18.449319721560002,nonmagnetic,up,0.2412454076824713
18.5037424936,nonmagnetic,up,0.24688115445726938
18.55816526564,nonmagnetic,up,0.24557678036276667
18.612588037680002,nonmagnetic,up,0.23995521155008037
18.66701080972,nonmagnetic,up,0.23842398976779502
18.72143358176,nonmagnetic,up,0.23928175754128678
18.7758563538,nonmagnetic,up,0.24028839406394928
18.830279125839997,nonmagnetic,up,0.2385232356495746
18.88470189788,nonmagnetic,up,0.24377617696961398
18.939124669919998,nonmagnetic,up,0.2456972931877139
18.993547441959997,nonmagnetic,up,0.24235837903122
19.047970214,nonmagnetic,up,0.23794902748581123
19.102392986039998,nonmagnetic,up,0.24142972141042013
19.156815758079997,nonmagnetic,up,0.24468356764724625
19.21123853012,nonmagnetic,up,0.24836275329866492
19.265661302159998,nonmagnetic,up,0.2550547595737646
19.320084074199997,nonmagnetic,up,0.2585212754995124
19.37450684624,nonmagnetic,up,0.2622004611509311
19.428929618279998,nonmagnetic,up,0.25710347756111834
19.483352390319997,nonmagnetic,up,0.2663616981021388
19.53777516236,nonmagnetic,up,0.27484721871583667
19.592197934399998,nonmagnetic,up,0.2819858313486966
19.64662070644,nonmagnetic,up,0.2779167512614633
19.70104347848,nonmagnetic,up,0.2688995564070867
19.755466250519998,nonmagnetic,up,0.2632070976735936
19.80988902256,nonmagnetic,up,0.2581101141205302
19.8643117946,nonmagnetic,up,0.2707285157244629
19.918734566639998,nonmagnetic,up,0.2670209741120714
19.97315733868,nonmagnetic,up,0.26578040092057026
20.02758011072,nonmagnetic,up,0.2536865845395111
20.082002882759998,nonmagnetic,up,0.24824224047371773
20.1364256548,nonmagnetic,up,0.2437123760666124
20.19084842684,nonmagnetic,up,0.23928175754128678
20.245271198879998,nonmagnetic,up,0.24666139578729188
20.29969397092,nonmagnetic,up,0.24646999304153783
20.35411674296,nonmagnetic,up,0.23983115421623058
20.408539515,nonmagnetic,up,0.22964427605441023
20.46296228704,nonmagnetic,up,0.22756720206933437
20.51738505908,nonmagnetic,up,0.22418929849865837
20.57180783112,nonmagnetic,up,0.22829382352792038
20.62623060316,nonmagnetic,up,0.2321998568303725
20.6806533752,nonmagnetic,up,0.23361765476876653
20.73507614724,nonmagnetic,up,0.22128281273781292
20.78949891928,nonmagnetic,up,0.21484601011146878
20.84392169132,nonmagnetic,up,0.21250664353333074
20.89834446336,nonmagnetic,up,0.21590935855607699
20.9527672354,nonmagnetic,up,0.213874818530835
21.00719000744,nonmagnetic,up,0.21468296336343692
21.06161277948,nonmagnetic,up,0.21268386828022368
21.11603555152,nonmagnetic,up,0.2074521938666026
21.17045832356,nonmagnetic,up,0.19992368683467746
21.2248810956,nonmagnetic,up,0.1999945767554842
21.27930386764,nonmagnetic,up,0.2005546069203865
21.333726639680002,nonmagnetic,up,0.20370211833112645
21.38814941172,nonmagnetic,up,0.19840664305125313
21.44257218376,nonmagnetic,up,0.19106953872833266
21.4969949558,nonmagnetic,up,0.1865822082810613
21.55141772784,nonmagnetic,up,0.1877448025706998
21.60584049988,nonmagnetic,up,0.1892618463541241
21.66026327192,nonmagnetic,up,0.18712097150279597
21.71468604396,nonmagnetic,up,0.18331418404537414
21.769108816,nonmagnetic,up,0.1820665218360678
21.82353158804,nonmagnetic,up,0.17701916118714486
21.87795436008,nonmagnetic,up,0.1724042289338704
21.93237713212,nonmagnetic,up,0.1716031730823243
21.98679990416,nonmagnetic,up,0.17251765274101244
22.0412226762,nonmagnetic,up,0.1720781354010574
22.09564544824,nonmagnetic,up,0.1703271549487945
22.150068220279998,nonmagnetic,up,0.16469140813724711
22.204490992319997,nonmagnetic,up,0.16279155893581346
22.25891376436,nonmagnetic,up,0.1551212720990241
22.313336536399998,nonmagnetic,up,0.1584176522956841
22.367759308439997,nonmagnetic,up,0.1535404274125982
22.42218208048,nonmagnetic,up,0.1488616942195729
22.476604852519998,nonmagnetic,up,0.14320468046485785
22.531027624559997,nonmagnetic,up,0.14128356424675792
22.5854503966,nonmagnetic,up,0.14192157331352284
22.639873168639998,nonmagnetic,up,0.136867123683544
22.69429594068,nonmagnetic,up,0.13581795320104756
22.74871871272,nonmagnetic,up,0.13482549464049684
22.803141484759998,nonmagnetic,up,0.13162836028886707
22.8575642568,nonmagnetic,up,0.1303736091352542
22.91198702884,nonmagnetic,up,0.13117466495005092
22.966409800879998,nonmagnetic,up,0.1345135791065449
23.02083257292,nonmagnetic,up,0.1333651627790182
23.07525534496,nonmagnetic,up,0.1350665202903913
23.129678116999997,nonmagnetic,up,0.13983032136633516
23.18410088904,nonmagnetic,up,0.1436796427468416
23.23852366108,nonmagnetic,up,0.1438710454925956
23.292946433119997,nonmagnetic,up,0.14494148291825967
23.34736920516,nonmagnetic,up,0.14781961271813232
23.4017919772,nonmagnetic,up,0.15098839110878925
23.456214749239997,nonmagnetic,up,0.15047798384802746
23.51063752128,nonmagnetic,up,0.15578763712676186
23.56506029332,nonmagnetic,up,0.15708492224020862
23.61948306536,nonmagnetic,up,0.1601828107100588
23.6739058374,nonmagnetic,up,0.1607782858537391
23.72832860944,nonmagnetic,up,0.16450000542824242
23.78275138148,nonmagnetic,up,0.16766878381889935
23.83717415352,nonmagnetic,up,0.17122036766431495
23.89159692556,nonmagnetic,up,0.17321946274752822
23.9460196976,nonmagnetic,up,0.1789899003461346
24.00044246964,nonmagnetic,up,0.18203816587509497
24.054865241679998,nonmagnetic,up,0.18799291723839945
24.10928801372,nonmagnetic,up,0.19451478771091277
24.16371078576,nonmagnetic,up,0.20170302324791323
24.218133557799998,nonmagnetic,up,0.20925279725975535
24.27255632984,nonmagnetic,up,0.21331478832918338
24.32697910188,nonmagnetic,up,0.22796064101405153
24.381401873919998,nonmagnetic,up,0.2444638089772687
24.43582464596,nonmagnetic,up,0.26887828942716974
24.490247418,nonmagnetic,up,0.2903721061173642
24.54467019004,nonmagnetic,up,0.31783485213297497
24.59909296208,nonmagnetic,up,0.33892459642524303
24.65351573412,nonmagnetic,up,0.34312127831847944
24.70793850616,nonmagnetic,up,0.3273340982871405
24.7623612782,nonmagnetic,up,0.30628688795470627
24.81678405024,nonmagnetic,up,0.2905918647873417
24.87120682228,nonmagnetic,up,0.2845591345956732
24.92562959432,nonmagnetic,up,0.2734577767384155
24.98005236636,nonmagnetic,up,0.2635402801874625
25.0344751384,nonmagnetic,up,0.25426079270327445
25.08889791044,nonmagnetic,up,0.25250272326995565
25.14332068248,nonmagnetic,up,0.24817135058966025
25.19774345452,nonmagnetic,up,0.24039472889003544
25.25216622656,nonmagnetic,up,0.23479442705726608
25.3065889986,nonmagnetic,up,0.23122866524973873
25.36101177064,nonmagnetic,up,0.22918703624344086
25.41543454268,nonmagnetic,up,0.22770543740204527
25.469857314720002,nonmagnetic,up,0.22188537686254914
25.524280086759997,nonmagnetic,up,0.21964525612944139
25.578702858799996,nonmagnetic,up,0.21615747318702733
25.63312563084,nonmagnetic,up,0.2156116209842368
25.687548402879997,nonmagnetic,up,0.2148956330523586
25.741971174919996,nonmagnetic,up,0.20831350611224764
25.79639394696,nonmagnetic,up,0.20372692981994603
25.850816718999997,nonmagnetic,up,0.19624095671110547
25.90523949104,nonmagnetic,up,0.19258658254850627
25.95966226308,nonmagnetic,up,0.18716350542588056
26.014085035119997,nonmagnetic,up,0.1843279095490925
26.06850780716,nonmagnetic,up,0.17652293192524415
26.1229305792,nonmagnetic,up,0.17339668749442114
26.177353351239997,nonmagnetic,up,0.169781302746004
26.23177612328,nonmagnetic,up,0.16359261475061018
26.28619889532,nonmagnetic,up,0.15911946226545062
26.340621667359997,nonmagnetic,up,0.1529591302310297
26.3950444394,nonmagnetic,up,0.1557947261078177
26.44946721144,nonmagnetic,up,0.15277481650308086
26.503889983479997,nonmagnetic,up,0.15251252387326944
26.55831275552,nonmagnetic,up,0.14757858706823784
